Iteration: 1, Theta: 33, Total Reward: 17
Iteration: 1, Theta: 34, Total Reward: 22
Iteration: 1, Theta: 35, Total Reward: 26
Iteration: 1, Theta: 36, Total Reward: 26
Iteration: 1, Theta: 37, Total Reward: 26
Iteration: 1, Theta: 38, Total Reward: 18
Iteration: 1, Theta: 39, Total Reward: 39
Iteration: 1, Theta: 40, Total Reward: 10
Iteration: 1, Theta: 41, Total Reward: 26
Iteration: 1, Theta: 42, Total Reward: 16
Iteration: 1, Theta: 43, Total Reward: 14
Iteration: 1, Theta: 44, Total Reward: 32
Iteration: 1, Theta: 45, Total Reward: 20
Iteration: 1, Theta: 46, Total Reward: 10
Iteration: 1, Theta: 47, Total Reward: 13
Iteration: 1, Theta: 48, Total Reward: 47
Iteration: 1, Theta: 49, Total Reward: 20
Iteration: 1, Theta: 50, Total Reward: 17
Iteration: 1, Theta: 51, Total Reward: 21
Iteration: 1, Theta: 52, Total Reward: 15
Iteration: 1, Theta: 53, Total Reward: 18
Iteration: 1, Theta: 54, Total Reward: 15
Iteration: 1, Theta: 55, Total Reward: 33
Iteration: 1, Theta: 56, Total Reward: 10
Iteration: 1, Theta: 57, Total Reward: 25
Iteration: 1, Theta: 58, Total Reward: 19
Iteration: 1, Theta: 59, Total Reward: 10
Iteration: 1, Theta: 60, Total Reward: 43
Iteration: 1, Theta: 61, Total Reward: 13
Iteration: 1, Theta: 62, Total Reward: 12
Iteration: 1, Theta: 63, Total Reward: 28
Iteration: 1, Theta: 64, Total Reward: 28
Iteration: 1, Theta: 65, Total Reward: 17
Iteration: 1, Theta: 66, Total Reward: 105
Iteration: 1, Theta: 67, Total Reward: 10
Iteration: 1, Theta: 68, Total Reward: 10
Iteration: 1, Theta: 69, Total Reward: 22
Iteration: 1, Theta: 70, Total Reward: 11
Iteration: 1, Theta: 71, Total Reward: 10
Iteration: 1, Theta: 72, Total Reward: 219
Iteration: 1, Theta: 73, Total Reward: 40
Iteration: 1, Theta: 74, Total Reward: 78
Iteration: 1, Theta: 75, Total Reward: 173
Iteration: 1, Theta: 76, Total Reward: 11
Iteration: 1, Theta: 77, Total Reward: 20
Iteration: 1, Theta: 78, Total Reward: 46
Iteration: 1, Theta: 79, Total Reward: 139
Iteration: 1, Theta: 80, Total Reward: 66
Iteration: 1, Theta: 81, Total Reward: 16
Iteration: 1, Theta: 82, Total Reward: 83
Iteration: 1, Theta: 83, Total Reward: 10
Iteration: 1, Theta: 84, Total Reward: 28
Iteration: 1, Theta: 85, Total Reward: 11
Iteration: 1, Theta: 86, Total Reward: 10
Iteration: 1, Theta: 87, Total Reward: 154
Iteration: 1, Theta: 88, Total Reward: 34
Iteration: 1, Theta: 89, Total Reward: 18
Iteration: 1, Theta: 90, Total Reward: 62
Iteration: 1, Theta: 91, Total Reward: 11
Iteration: 1, Theta: 92, Total Reward: 55
Iteration: 1, Theta: 93, Total Reward: 10
Iteration: 1, Theta: 94, Total Reward: 22
Iteration: 1, Theta: 95, Total Reward: 14
Iteration: 1, Theta: 96, Total Reward: 23
Iteration: 1, Theta: 97, Total Reward: 17
Iteration: 1, Theta: 98, Total Reward: 9
Iteration: 1, Theta: 99, Total Reward: 20
Iteration: 2, Theta: 0, Total Reward: 25
Iteration: 2, Theta: 1, Total Reward: 42
Iteration: 2, Theta: 2, Total Reward: 111
Iteration: 2, Theta: 3, Total Reward: 10
Iteration: 2, Theta: 4, Total Reward: 16
Iteration: 2, Theta: 5, Total Reward: 44
Iteration: 2, Theta: 6, Total Reward: 20
Iteration: 2, Theta: 7, Total Reward: 59
Iteration: 2, Theta: 8, Total Reward: 88
Iteration: 2, Theta: 9, Total Reward: 26
Iteration: 2, Theta: 10, Total Reward: 67
Iteration: 2, Theta: 11, Total Reward: 27
Iteration: 2, Theta: 12, Total Reward: 15
Iteration: 2, Theta: 13, Total Reward: 39
Iteration: 2, Theta: 14, Total Reward: 198
Iteration: 2, Theta: 15, Total Reward: 20
Iteration: 2, Theta: 16, Total Reward: 33
Iteration: 2, Theta: 17, Total Reward: 128
Iteration: 2, Theta: 18, Total Reward: 45
Iteration: 2, Theta: 19, Total Reward: 69
Iteration: 2, Theta: 20, Total Reward: 8
Iteration: 2, Theta: 21, Total Reward: 32
Iteration: 2, Theta: 22, Total Reward: 27
Iteration: 2, Theta: 23, Total Reward: 51
Iteration: 2, Theta: 24, Total Reward: 175
Iteration: 2, Theta: 25, Total Reward: 13
Iteration: 2, Theta: 26, Total Reward: 10
Iteration: 2, Theta: 27, Total Reward: 51
Iteration: 2, Theta: 28, Total Reward: 19
Iteration: 2, Theta: 29, Total Reward: 103
Iteration: 2, Theta: 30, Total Reward: 21
Iteration: 2, Theta: 31, Total Reward: 160
Iteration: 2, Theta: 32, Total Reward: 29
Iteration: 2, Theta: 33, Total Reward: 38
Iteration: 2, Theta: 34, Total Reward: 12
Iteration: 2, Theta: 35, Total Reward: 8
Iteration: 2, Theta: 36, Total Reward: 40
Iteration: 2, Theta: 37, Total Reward: 172
Iteration: 2, Theta: 38, Total Reward: 30
Iteration: 2, Theta: 39, Total Reward: 13
Iteration: 2, Theta: 40, Total Reward: 27
Iteration: 2, Theta: 41, Total Reward: 29
Iteration: 2, Theta: 42, Total Reward: 40
Iteration: 2, Theta: 43, Total Reward: 204
Iteration: 2, Theta: 44, Total Reward: 16
Iteration: 2, Theta: 45, Total Reward: 22
Iteration: 2, Theta: 46, Total Reward: 21
Iteration: 2, Theta: 47, Total Reward: 271
Iteration: 2, Theta: 48, Total Reward: 33
Iteration: 2, Theta: 49, Total Reward: 139
Iteration: 2, Theta: 50, Total Reward: 31
Iteration: 2, Theta: 51, Total Reward: 37
Iteration: 2, Theta: 52, Total Reward: 27
Iteration: 2, Theta: 53, Total Reward: 28
Iteration: 2, Theta: 54, Total Reward: 36
Iteration: 2, Theta: 55, Total Reward: 13
Iteration: 2, Theta: 56, Total Reward: 25
Iteration: 2, Theta: 57, Total Reward: 37
Iteration: 2, Theta: 58, Total Reward: 22
Iteration: 2, Theta: 59, Total Reward: 122
Iteration: 2, Theta: 60, Total Reward: 40
Iteration: 2, Theta: 61, Total Reward: 63
Iteration: 2, Theta: 62, Total Reward: 88
Iteration: 2, Theta: 63, Total Reward: 24
Iteration: 2, Theta: 64, Total Reward: 178
Iteration: 2, Theta: 65, Total Reward: 48
Iteration: 2, Theta: 66, Total Reward: 50
Iteration: 2, Theta: 67, Total Reward: 49
Iteration: 2, Theta: 68, Total Reward: 17
Iteration: 2, Theta: 69, Total Reward: 56
Iteration: 2, Theta: 70, Total Reward: 57
Iteration: 2, Theta: 71, Total Reward: 278
Iteration: 2, Theta: 72, Total Reward: 10
Iteration: 2, Theta: 73, Total Reward: 11
Iteration: 2, Theta: 74, Total Reward: 1000
Iteration: 2, Theta: 75, Total Reward: 223
Iteration: 2, Theta: 76, Total Reward: 21
Iteration: 2, Theta: 77, Total Reward: 10
Iteration: 2, Theta: 78, Total Reward: 80
Iteration: 2, Theta: 79, Total Reward: 20
Iteration: 2, Theta: 80, Total Reward: 37
Iteration: 2, Theta: 81, Total Reward: 237
Iteration: 2, Theta: 82, Total Reward: 151
Iteration: 2, Theta: 83, Total Reward: 10
Iteration: 2, Theta: 84, Total Reward: 14
Iteration: 2, Theta: 85, Total Reward: 19
Iteration: 2, Theta: 86, Total Reward: 18
Iteration: 2, Theta: 87, Total Reward: 51
Iteration: 2, Theta: 88, Total Reward: 77
Iteration: 2, Theta: 89, Total Reward: 47
Iteration: 2, Theta: 90, Total Reward: 45
Iteration: 2, Theta: 91, Total Reward: 169
Iteration: 2, Theta: 92, Total Reward: 23
Iteration: 2, Theta: 93, Total Reward: 25
Iteration: 2, Theta: 94, Total Reward: 9
Iteration: 2, Theta: 95, Total Reward: 29
Iteration: 2, Theta: 96, Total Reward: 23
Iteration: 2, Theta: 97, Total Reward: 34
Iteration: 2, Theta: 98, Total Reward: 40
Iteration: 2, Theta: 99, Total Reward: 14
Iteration: 3, Theta: 0, Total Reward: 81
Iteration: 3, Theta: 1, Total Reward: 133
Iteration: 3, Theta: 2, Total Reward: 20
Iteration: 3, Theta: 3, Total Reward: 34
Iteration: 3, Theta: 4, Total Reward: 58
Iteration: 3, Theta: 5, Total Reward: 274
Iteration: 3, Theta: 6, Total Reward: 24
Iteration: 3, Theta: 7, Total Reward: 68
Iteration: 3, Theta: 8, Total Reward: 645
Iteration: 3, Theta: 9, Total Reward: 90
Iteration: 3, Theta: 10, Total Reward: 97
